name,category,severity,priority,risk_score,base_severity,cvss_component,exploitability,class_modifier,exposure_score,compliance_score,category_weight,finding_class,state,resource_name,resource_display_name,project_id,project_display_name,cve_id,cvss_score,observed_in_wild,zero_day,public_ip,compliance_frameworks,compliance_violations,event_time,create_time,description,remediation_script_lang,remediation_script
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CCM; CIS; CIS-CONTROLS; ISO-27001; NIST-CSF; NIST800-53; SOC2,CCM:IAM-09;CIS:1.4;CIS:1.5;CIS-CONTROLS:5.4;ISO27001:A.5.15;ISO27001:A.8.2;NIST:PR-AC-4;NIST800-53:AC-6;SOC2:CC6.1.3;SOC2:CC6.1.4;SOC2:CC6.1.7;SOC2:CC6.1.8;SOC2:CC6.3.1;SOC2:CC6.3.2;SOC2:CC6.3.3,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,ISO; NIST; PCI,ISO:A.13.1.1;NIST:SI-4;PCI-DSS:10.1;PCI-DSS:10.2,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS; ISO; NIST; PCI,CIS:3.9;CIS:3.8;ISO:A.13.1.1;NIST:SI-4;PCI-DSS:10.1;PCI-DSS:10.2,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS; ISO; NIST; PCI,CIS:3.9;CIS:3.8;ISO:A.13.1.1;NIST:SI-4;PCI-DSS:10.1;PCI-DSS:10.2,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS; ISO; NIST; PCI,CIS:3.9;CIS:3.8;ISO:A.13.1.1;NIST:SI-4;PCI-DSS:10.1;PCI-DSS:10.2,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CCM; CIS; CIS-CONTROLS; HIPAA; ISO-27001; NIST-CSF; NIST800-53; PCI-DSS,CCM:LOG-08;CIS:2.11;CIS-CONTROLS:8.2;CIS-CONTROLS:8.5;HIPAA:164.312(b);ISO27001:A.8.15;ISO27001:A.8.20;NIST:DE-AE-3;NIST:PR-PT-1;NIST800-53:AU-12;NIST800-53:AU-2;NIST800-53:AU-7;PCI-DSS:10.2.1;PCI-DSS:10.2.1.1;PCI-DSS:10.2.1.2;PCI-DSS:10.2.1.3;PCI-DSS:10.2.1.4;PCI-DSS:10.2.1.5;PCI-DSS:10.2.1.6;PCI-DSS:10.2.1.7;PCI-DSS:10.2.2;PCI-DSS:5.3.4;PCI-DSS:6.4.1;PCI-DSS:6.4.2,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:3.8,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CCM; CIS; CIS-CONTROLS; ISO-27001; NIST-CSF; NIST800-53; PCI-DSS; SOC2,CCM:DSP-17;CIS:6.2.7;CIS:6.2.4;CIS-CONTROLS:8.5;ISO27001:A.5.28;ISO27001:A.8.15;NIST:DE-AE-3;NIST:DE-CM-1;NIST800-53:AU-12;NIST800-53:AU-3;NIST800-53:AU-7;PCI-DSS:10.2.1;PCI-DSS:10.2.1.2;PCI-DSS:10.2.1.5;PCI-DSS:9.4.5;SOC2:CC5.2.3;SOC2:CC7.2.1;SOC2:CC7.2.2;SOC2:CC7.2.3,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:1.3;CIS:1.4,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS; ISO; NIST; PCI,CIS:3.9;CIS:3.8;ISO:A.13.1.1;NIST:SI-4;PCI-DSS:10.1;PCI-DSS:10.2,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS; ISO; NIST; PCI,CIS:3.9;CIS:3.8;ISO:A.13.1.1;NIST:SI-4;PCI-DSS:10.1;PCI-DSS:10.2,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:1.6;CIS:1.7,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CCM; CIS; CIS-CONTROLS; HIPAA; ISO-27001; NIST-CSF; NIST800-53; PCI-DSS,CCM:LOG-08;CIS:2.7;CIS-CONTROLS:8.2;CIS-CONTROLS:8.5;HIPAA:164.312(b);ISO27001:A.8.15;ISO27001:A.8.20;NIST:DE-AE-3;NIST:PR-PT-1;NIST800-53:AU-12;NIST800-53:AU-2;NIST800-53:AU-7;PCI-DSS:10.2.1;PCI-DSS:10.2.1.1;PCI-DSS:10.2.1.2;PCI-DSS:10.2.1.3;PCI-DSS:10.2.1.4;PCI-DSS:10.2.1.5;PCI-DSS:10.2.1.6;PCI-DSS:10.2.1.7;PCI-DSS:10.2.2;PCI-DSS:5.3.4;PCI-DSS:6.4.1;PCI-DSS:6.4.2,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,PCI,PCI-DSS:7.2,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:3.8,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CCM; CIS; CIS-CONTROLS; HIPAA; ISO; ISO-27001; NIST; NIST-CSF; NIST800-53; PCI; PCI-DSS; SOC2,CCM:DSP-17;CIS:5.1;CIS-CONTROLS:3.3;HIPAA:164.308(a)(3)(i);HIPAA:164.308(a)(3)(ii);HIPAA:164.312(a)(1);ISO:A.14.1.3;ISO:A.8.2.3;ISO27001:A.5.10;ISO27001:A.5.15;ISO27001:A.8.3;ISO27001:A.8.4;NIST:AC-2;NIST:PR-AC-4;NIST800-53:AC-3;NIST800-53:AC-5;NIST800-53:AC-6;NIST800-53:MP-2;PCI-DSS:7.1;PCI-DSS:1.3.1;SOC2:CC5.2.3;SOC2:CC6.1.3;SOC2:CC6.1.7,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS; ISO; NIST; PCI,CIS:3.9;ISO:A.14.1.3;NIST:SC-7;PCI-DSS:4.1,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CCM; CIS; CIS-CONTROLS; HIPAA; ISO-27001; NIST-CSF; NIST800-53; PCI-DSS,CCM:LOG-08;CIS:2.16;CIS-CONTROLS:8.2;HIPAA:164.312(b);ISO27001:A.8.15;ISO27001:A.8.20;NIST:DE-AE-3;NIST:PR-PT-1;NIST800-53:AU-12;NIST800-53:AU-2;NIST800-53:AU-7;PCI-DSS:10.2.1;PCI-DSS:10.2.1.1;PCI-DSS:10.2.1.2;PCI-DSS:10.2.1.3;PCI-DSS:10.2.1.4;PCI-DSS:10.2.1.5;PCI-DSS:10.2.1.6;PCI-DSS:10.2.1.7;PCI-DSS:10.2.2;PCI-DSS:5.3.4;PCI-DSS:6.4.1;PCI-DSS:6.4.2,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:1.3;CIS:1.4,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS; ISO; NIST; PCI,CIS:3.9;CIS:3.8;ISO:A.13.1.1;NIST:SI-4;PCI-DSS:10.1;PCI-DSS:10.2,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:3.8,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:3.8,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS; ISO; NIST; PCI,CIS:3.9;CIS:3.8;ISO:A.13.1.1;NIST:SI-4;PCI-DSS:10.1;PCI-DSS:10.2,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CCM; CIS; CIS-CONTROLS; ISO-27001; NIST-CSF; NIST800-53; SOC2,CCM:IAM-09;CIS:1.4;CIS:1.5;CIS-CONTROLS:5.4;ISO27001:A.5.15;ISO27001:A.8.2;NIST:PR-AC-4;NIST800-53:AC-6;SOC2:CC6.1.3;SOC2:CC6.1.4;SOC2:CC6.1.7;SOC2:CC6.1.8;SOC2:CC6.3.1;SOC2:CC6.3.2;SOC2:CC6.3.3,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:3.8,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:1.6;CIS:1.7,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:1.3;CIS:1.4,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:3.8,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS; ISO; NIST; PCI,CIS:3.9;CIS:3.8;ISO:A.13.1.1;NIST:SI-4;PCI-DSS:10.1;PCI-DSS:10.2,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,ISO; NIST; PCI,ISO:A.13.1.1;NIST:SI-4;PCI-DSS:10.1;PCI-DSS:10.2,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:3.8,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS; ISO; NIST; PCI,CIS:3.9;CIS:3.8;ISO:A.13.1.1;NIST:SI-4;PCI-DSS:10.1;PCI-DSS:10.2,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:1.6;CIS:1.7,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:6.2.1,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CCM; CIS; CIS-CONTROLS; ISO-27001; NIST-CSF; NIST800-53; PCI-DSS,CCM:DSP-07;CIS:1.12;CIS:1.14;CIS-CONTROLS:16.10;ISO27001:A.8.27;NIST:PR-IP-2;NIST800-53:PL-8;NIST800-53:SA-8;PCI-DSS:2.2.2;PCI-DSS:6.2.1,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS; ISO; NIST; PCI,CIS:3.9;CIS:3.8;ISO:A.13.1.1;NIST:SI-4;PCI-DSS:10.1;PCI-DSS:10.2,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:5.3,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:3.8,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS; ISO; NIST; PCI,CIS:3.9;CIS:3.8;ISO:A.13.1.1;NIST:SI-4;PCI-DSS:10.1;PCI-DSS:10.2,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:1.6;CIS:1.7,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CCM; CIS; CIS-CONTROLS; HIPAA; ISO-27001; NIST-CSF; NIST800-53; PCI-DSS,CCM:LOG-08;CIS:2.9;CIS-CONTROLS:8.2;CIS-CONTROLS:8.5;HIPAA:164.312(b);ISO27001:A.8.15;ISO27001:A.8.20;NIST:DE-AE-3;NIST:PR-PT-1;NIST800-53:AU-12;NIST800-53:AU-2;NIST800-53:AU-7;PCI-DSS:10.2.1;PCI-DSS:10.2.1.1;PCI-DSS:10.2.1.2;PCI-DSS:10.2.1.3;PCI-DSS:10.2.1.4;PCI-DSS:10.2.1.5;PCI-DSS:10.2.1.6;PCI-DSS:10.2.1.7;PCI-DSS:10.2.2;PCI-DSS:5.3.4;PCI-DSS:6.4.1;PCI-DSS:6.4.2,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CCM; CIS; CIS-CONTROLS; HIPAA; ISO; ISO-27001; NIST; NIST-CSF; NIST800-53; PCI; PCI-DSS; SOC2,CCM:DSP-17;CIS:1.5;CIS:1.6;CIS-CONTROLS:3.3;HIPAA:164.308(a)(3)(i);HIPAA:164.308(a)(3)(ii);HIPAA:164.312(a)(1);ISO:A.9.2.3;ISO27001:A.5.10;ISO27001:A.5.15;ISO27001:A.8.3;ISO27001:A.8.4;NIST:AC-6;NIST:PR-AC-4;NIST800-53:AC-3;NIST800-53:AC-5;NIST800-53:AC-6;NIST800-53:MP-2;PCI-DSS:7.1.2;PCI-DSS:1.3.1;SOC2:CC5.2.3;SOC2:CC6.1.3;SOC2:CC6.1.7,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:3.8,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:3.8,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CCM; CIS; CIS-CONTROLS; ISO-27001; NIST-CSF; NIST800-53; PCI-DSS; SOC2,CCM:DSP-17;CIS:6.2.2;CIS:6.2.3;CIS-CONTROLS:8.5;ISO27001:A.5.28;ISO27001:A.8.15;NIST:DE-AE-3;NIST:DE-CM-1;NIST800-53:AU-12;NIST800-53:AU-3;NIST800-53:AU-7;PCI-DSS:10.2.1;PCI-DSS:10.2.1.2;PCI-DSS:10.2.1.5;PCI-DSS:9.4.5;SOC2:CC5.2.3;SOC2:CC7.2.1;SOC2:CC7.2.2;SOC2:CC7.2.3,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:1.6;CIS:1.7,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:3.8,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS; ISO; NIST; PCI,CIS:6.4;ISO:A.13.2.1;ISO:A.14.1.3;ISO:A.8.2.3;NIST:SC-7;PCI-DSS:4.1,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:3.8,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:3.8,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS; ISO; NIST; PCI,CIS:3.9;CIS:3.8;ISO:A.13.1.1;NIST:SI-4;PCI-DSS:10.1;PCI-DSS:10.2,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CCM; CIS; CIS-CONTROLS; HIPAA; ISO-27001; NIST-CSF; NIST800-53; PCI-DSS,CCM:LOG-08;CIS:2.6;CIS-CONTROLS:8.2;CIS-CONTROLS:8.5;HIPAA:164.312(b);ISO27001:A.8.15;ISO27001:A.8.20;NIST:DE-AE-3;NIST:PR-PT-1;NIST800-53:AU-12;NIST800-53:AU-2;NIST800-53:AU-7;PCI-DSS:10.2.1;PCI-DSS:10.2.1.1;PCI-DSS:10.2.1.2;PCI-DSS:10.2.1.3;PCI-DSS:10.2.1.4;PCI-DSS:10.2.1.5;PCI-DSS:10.2.1.6;PCI-DSS:10.2.1.7;PCI-DSS:10.2.2;PCI-DSS:5.3.4;PCI-DSS:6.4.1;PCI-DSS:6.4.2,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CCM; CIS; CIS-CONTROLS; ISO-27001; NIST-CSF; NIST800-53; PCI-DSS; SOC2,CCM:IVS-04;CIS:3.1;CIS-CONTROLS:4.2;ISO27001:A.8.9;NIST:PR-IP-1;NIST800-53:AC-18;NIST800-53:CM-2;NIST800-53:CM-6;NIST800-53:CM-7;NIST800-53:CM-9;PCI-DSS:1.1.1;PCI-DSS:1.2.1;PCI-DSS:1.2.6;PCI-DSS:1.2.7;PCI-DSS:1.4.2;PCI-DSS:1.5.1;PCI-DSS:2.1.1;PCI-DSS:2.2.1;SOC2:CC5.2.2,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:3.8,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:3.8,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS; PCI,CIS:6.6.5;CIS:7.15;PCI-DSS:1.3.2,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:1.6;CIS:1.7,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:6.3.1,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS; ISO; NIST; PCI,CIS:3.9;CIS:3.8;ISO:A.13.1.1;NIST:SI-4;PCI-DSS:10.1;PCI-DSS:10.2,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,PCI,PCI-DSS:1.2.1,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:1.6;CIS:1.7,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:3.8,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS; ISO; NIST; PCI,CIS:3.9;CIS:3.8;ISO:A.13.1.1;NIST:SI-4;PCI-DSS:10.1;PCI-DSS:10.2,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS; ISO; NIST; PCI,CIS:3.9;CIS:3.8;ISO:A.13.1.1;NIST:SI-4;PCI-DSS:10.1;PCI-DSS:10.2,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS; ISO; NIST; PCI,CIS:3.9;CIS:3.8;ISO:A.13.1.1;NIST:SI-4;PCI-DSS:10.1;PCI-DSS:10.2,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:1.3;CIS:1.4,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CCM; CIS; CIS-CONTROLS; HIPAA; ISO-27001; NIST-CSF; NIST800-53; PCI-DSS,CCM:LOG-08;CIS:2.11;CIS-CONTROLS:8.2;CIS-CONTROLS:8.5;HIPAA:164.312(b);ISO27001:A.8.15;ISO27001:A.8.20;NIST:DE-AE-3;NIST:PR-PT-1;NIST800-53:AU-12;NIST800-53:AU-2;NIST800-53:AU-7;PCI-DSS:10.2.1;PCI-DSS:10.2.1.1;PCI-DSS:10.2.1.2;PCI-DSS:10.2.1.3;PCI-DSS:10.2.1.4;PCI-DSS:10.2.1.5;PCI-DSS:10.2.1.6;PCI-DSS:10.2.1.7;PCI-DSS:10.2.2;PCI-DSS:5.3.4;PCI-DSS:6.4.1;PCI-DSS:6.4.2,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:1.3;CIS:1.4,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:3.8,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS; CIS-CONTROLS; ISO-27001; NIST800-53; SOC2,CIS:4.3;CIS:4.4;CIS-CONTROLS:5.6;CIS-CONTROLS:6.7;ISO27001:A.5.15;NIST800-53:AC-2;SOC2:CC6.1.4;SOC2:CC6.1.6;SOC2:CC6.1.8;SOC2:CC6.1.9,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:6.2.5,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS; ISO; NIST; PCI,CIS:3.9;CIS:3.8;ISO:A.13.1.1;NIST:SI-4;PCI-DSS:10.1;PCI-DSS:10.2,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:3.8,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS; ISO; NIST; PCI,CIS:3.9;CIS:3.8;ISO:A.13.1.1;NIST:SI-4;PCI-DSS:10.1;PCI-DSS:10.2,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:3.8,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:1.3;CIS:1.4,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:1.6;CIS:1.7,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS; ISO; NIST; PCI,CIS:3.9;CIS:3.8;ISO:A.13.1.1;NIST:SI-4;PCI-DSS:10.1;PCI-DSS:10.2,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CCM; CIS; CIS-CONTROLS; HIPAA; ISO; ISO-27001; NIST; NIST-CSF; NIST800-53; PCI; PCI-DSS; SOC2,CCM:DSP-17;CIS:1.11;CIS-CONTROLS:3.3;HIPAA:164.308(a)(3)(i);HIPAA:164.308(a)(3)(ii);HIPAA:164.312(a)(1);ISO:A.10.1.2;ISO:A.9.2.3;ISO27001:A.5.10;ISO27001:A.5.15;ISO27001:A.8.3;ISO27001:A.8.4;NIST:AC-6;NIST:SC-12;NIST:PR-AC-4;NIST800-53:AC-3;NIST800-53:AC-5;NIST800-53:AC-6;NIST800-53:MP-2;PCI-DSS:3.5;PCI-DSS:1.3.1;SOC2:CC5.2.3;SOC2:CC6.1.3;SOC2:CC6.1.7,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:6.2.6;CIS:6.2.15,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS; CIS-CONTROLS; ISO-27001; NIST800-53; SOC2,CIS:4.3;CIS:4.4;CIS-CONTROLS:5.6;CIS-CONTROLS:6.7;ISO27001:A.5.15;NIST800-53:AC-2;SOC2:CC6.1.4;SOC2:CC6.1.6;SOC2:CC6.1.8;SOC2:CC6.1.9,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:1.6;CIS:1.7,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS,CIS:3.8,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CCM; CIS; CIS-CONTROLS; HIPAA; ISO-27001; NIST-CSF; NIST800-53; PCI-DSS; SOC2,CCM:CEK-03;CIS:4.2;CIS:4.3;CIS-CONTROLS:3.10;CIS-CONTROLS:5.2;HIPAA:164.312(a)(2)(iv);HIPAA:164.312(e)(1);HIPAA:164.312(e)(2)(i);HIPAA:164.312(e)(2)(ii);ISO27001:A.5.14;NIST:PR-DS-2;NIST800-53:AC-17;NIST800-53:IA-5;NIST800-53:SC-8;PCI-DSS:2.2.7;PCI-DSS:4.1.1;PCI-DSS:4.2.1;PCI-DSS:4.2.1.2;PCI-DSS:4.2.2;PCI-DSS:8.3.2;SOC2:CC6.1.11;SOC2:CC6.1.3;SOC2:CC6.1.8;SOC2:CC6.7.2,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,ISO; NIST; PCI,ISO:A.13.1.1;NIST:SI-4;PCI-DSS:10.1;PCI-DSS:10.2,,,,,
,,LOW,LOW,13.60,10,0.00,0.00,2,0.00,5.00,0.8,,ACTIVE,,,,,,0.0,false,false,false,CIS; ISO; NIST; PCI,CIS:3.9;CIS:3.8;ISO:A.13.1.1;NIST:SI-4;PCI-DSS:10.1;PCI-DSS:10.2,,,,,
